id,created_at,sampled_at,name,screen_name,description,statuses_count,followers_count,friends_count,favourites_count,listed_count,default_profile,banner_url,verified
1.27E+18,2020-05-27 17:37:52+00:00,2022-09-25 02:32:00+00:00,crabby,shabrielle_,"she/her • tweets will be about cats, Khris Middleton & the musicals I choose to scream-sing that day • yellow mustard and Dr. Pepper enjoyer",19591,626,643,60245,5,TRUE,https://pbs.twimg.com/profile_banners/1265698634680729600/1636337256,FALSE
1.38E+18,2021-04-21 15:03:00+00:00,2022-09-25 02:32:00+00:00,มี๊'มี้💙,Samy08630859,.....,284,699,297,295,0,TRUE,N/A,FALSE
1.28E+18,2020-06-26 00:18:41+00:00,2022-09-25 02:32:00+00:00,ella,aimh_hs_yslt,eu e o zayn assistindo minions,18657,816,839,71861,3,TRUE,https://pbs.twimg.com/profile_banners/1276308776639963149/1661632046,FALSE
1.49E+18,2022-01-25 15:10:20+00:00,2022-09-25 02:32:00+00:00,かずみ 10/23 セカオワ,kazumi__dayo,02(20) fukuoka 🚹｜オーナーズ🐶｜太客｜KEYTALK FC｜🗝@Kazumi_key,3158,1273,1286,5447,8,TRUE,https://pbs.twimg.com/profile_banners/1485993394703077380/1655467674,FALSE
1.49E+18,2022-02-12 17:15:34+00:00,2022-09-25 02:32:00+00:00,Jasmyne🔮💅🏽,BlueYv1,"team lili❤
Panca dos #bruli🤍",1481,42,10,5105,1,TRUE,https://pbs.twimg.com/profile_banners/1492547552788598788/1653170852,FALSE
1.16E+18,2019-08-21 05:33:12+00:00,2022-09-25 02:32:00+00:00,QUEENSEUL,taemzone,girl boss acc untill TAEMIN'S BACK,44966,512,507,1059,3,TRUE,https://pbs.twimg.com/profile_banners/1164047732023029760/1595242050,FALSE
745842302,2012-08-08 20:00:05+00:00,2022-09-25 02:32:00+00:00,TERESA SALAZAR PERIODISMO INDEPENDIENTE OFICIAL,TERE_MIDELEGA,"Periodista,conductora,locutora,compositora, autora de:Poemas,ensayos y algo más, Historias de fantasmas. La personalidad  de Jesús en los evangelios y otros.",205166,1284,4999,26731,48,FALSE,https://pbs.twimg.com/profile_banners/745842302/1663773965,FALSE
1.10E+18,2019-02-17 21:02:41+00:00,2022-09-25 02:32:00+00:00,.,Joguy77,,559,49,103,5376,0,TRUE,https://pbs.twimg.com/profile_banners/1097239937399865345/1550526758,FALSE
1.51E+18,2022-03-24 13:16:08+00:00,2022-09-25 02:32:00+00:00,ひろ,hiro_harukara_,信大 22M検査 混声56期Bass/グリー68期Bari,828,95,105,3571,0,TRUE,https://pbs.twimg.com/profile_banners/1506983156297084929/1663855637,FALSE
1.29E+18,2020-07-20 02:30:28+00:00,2022-09-25 02:32:00+00:00,ᅠ‍、 𝑷∀͢𝐘ᅠ‍𝐌𝐄ᅠ‍𝐅꩜𝐑ᅠ‍$͜͡𝕰𝐗ᅠ ׅ⎖ᅠ‍ᅠ‍ᅠ‍ᅠ‍ᅠ‍ᅠ‍ᅠ‍,TR0UBLEWHORE,⠀⠀⠀⠀⠀⠀⠀𝕺͢𝑯⠀ ⠀𝔨𝔦𝔱𝔱𝔶⠀ ⠀BR∀͢T⠀ ⠀ ⠀..⠀ ⠀ ⠀𝙄⠀ ⠀ ⠀𐤠M⠀ ⠀ ⠀∀͢⠀ ⠀ ⠀𝕭͢ITCH⠀ ⠀ ⠀、⠀ ⠀ ⠀BUT⠀ ⠀ ⠀NO͜͡T⠀ ⠀ ⠀Y꩜UR⠀ ⠀ ⠀⟢⠀ ⠀ ⠀𝑭𝑼𝑪𝐊𝐈𝐍𝐆⠀ ⠀ ⠀𝕭͢ITCH⠀.,200,44,46,1154,0,TRUE,https://pbs.twimg.com/profile_banners/1285039229458952194/1664037450,FALSE
1.39E+18,2021-05-08 08:35:07+00:00,2022-09-25 02:32:00+00:00,Joker nfts and crypto collector,JoTarugzCrypNft,I fucking don’t care what other people think of ME. I enjoy my life with my own Rules.,41634,667,4997,20157,27,TRUE,https://pbs.twimg.com/profile_banners/1390948050768519170/1644427429,FALSE
1.51E+18,2022-03-26 22:21:52+00:00,2022-09-25 02:32:00+00:00,George Aleto,AletoGeorge,,1431,66,91,6968,0,TRUE,N/A,FALSE
1.56E+18,2022-08-29 20:29:06+00:00,2022-09-25 02:32:00+00:00,laingocnita,laingocnita,,191,0,0,0,0,TRUE,N/A,FALSE
1.46E+18,2021-11-09 23:23:13+00:00,2022-09-25 02:32:00+00:00,HANNI⸙,rabbipeachx,"⠀⠀⠀⠀gun respondeu com “👍” para “é verdade ⠀⠀⠀⠀⠀⠀que vc é o maior ator da tailândia?⠀⠀⠀⠀⠀ ⠀ ⠀⠀
 ⠀⠀⠀⠀⠀⠀⠀⠀–qualquer pronome–⠀⠀",492,46,79,485,0,TRUE,https://pbs.twimg.com/profile_banners/1458213573881122816/1661291805,FALSE
1.57E+18,2022-09-24 08:07:21+00:00,2022-09-25 02:32:00+00:00,Vente de peaux,de_peaux,,3,0,4,0,0,TRUE,N/A,FALSE
1.49E+18,2022-02-07 03:38:50+00:00,2022-09-25 02:32:00+00:00,ひなの🤍ドルチェビィタ恵里亜,hinano_dolce,金津園🛁ドルチェビィタ恵里亜※DMは対応しかねます,91,1909,175,177,11,TRUE,https://pbs.twimg.com/profile_banners/1490530435226427392/1646798604,FALSE
3247957010,2015-06-17 15:00:48+00:00,2022-09-25 02:32:00+00:00,...,Eigengrauf,serius nih gk ada yg mau matchcon sm aku? jadi loidnya...,59673,365,287,3181,0,FALSE,https://pbs.twimg.com/profile_banners/3247957010/1641435311,FALSE
266471221,2011-03-15 08:36:48+00:00,2022-09-25 02:32:00+00:00,TruthAsylum,SterZCrazy,Promoting the extinction of the Putin-Owned GOP! Pres. Adams’ descendent. #USAFVet #VoteVets #NeverForget911 #NeverForgetJan6 #banFOXnews #VetsAgainstGOP,29099,6333,6943,6662,5,TRUE,https://pbs.twimg.com/profile_banners/266471221/1627755484,FALSE
8.84E+17,2017-07-10 18:45:21+00:00,2022-09-25 02:32:00+00:00,Marza🏳️‍⚧️🐉💣💥💀,MarzaFag,she/it | gay and lesbian | I'm 17 in case that's relevant | taken | ily btw ❤,16162,231,426,297366,0,TRUE,https://pbs.twimg.com/profile_banners/884483697784651776/1663463790,FALSE
1.22E+18,2020-01-20 16:16:08+00:00,2022-09-25 02:32:00+00:00,蛇団子(ぬけがら),dansyarimosuki,アイコンは加工です❣️フォロバご希望の方はお声掛けください  #お弁当記録 #猫 (保護猫) #蛇 (メキブラ・コーン)  🍀,21486,574,259,157453,9,TRUE,https://pbs.twimg.com/profile_banners/1219292436435877888/1625676843,FALSE
1.35E+18,2021-01-14 22:00:18+00:00,2022-09-25 02:32:00+00:00,CHCH,CHCH55547773,เลีย,1055,147,4986,1147,0,TRUE,https://pbs.twimg.com/profile_banners/1349838617011658752/1642536423,FALSE
1.57E+18,2022-09-23 22:38:40+00:00,2022-09-25 02:32:00+00:00,Fatemeh,ftmh_mnm,,52,94,96,126,0,TRUE,N/A,FALSE
8.25E+17,2017-01-27 15:34:29+00:00,2022-09-25 02:32:00+00:00,Leonheart: ¡Fujimorismo Nunca Más!,leonheart11244,"Profesión: Administración de empresas
Posición política: Centro  (ex-Derecha)
Partido político: Antifujimorismo y aliados
Antigolpista",35930,390,361,133617,2,TRUE,https://pbs.twimg.com/profile_banners/825004054921170946/1633144850,FALSE
9.20E+17,2017-10-18 03:00:00+00:00,2022-09-25 02:32:00+00:00,LucOfLegends,LucOfLegends,21 / Gank Dangster / Pokemon Fan and SwSh enjoyer / Sometimes a content creator / Occasional editing whiz,2060,28,46,2012,0,FALSE,https://pbs.twimg.com/profile_banners/920484578187362304/1625197896,FALSE
1.53E+18,2022-05-30 21:23:39+00:00,2022-09-25 02:32:00+00:00,lina,neoterrabusi,no me fui me hicistes fuirme,6329,130,158,6690,0,TRUE,https://pbs.twimg.com/profile_banners/1531385842261966848/1663897028,FALSE
1.57E+18,2022-09-21 07:38:19+00:00,2022-09-25 02:32:00+00:00,Haluk Özkan,Halukzk62039112,,1064,29,32,1025,0,TRUE,N/A,FALSE
4650921438,2015-12-25 19:41:44+00:00,2022-09-25 02:32:00+00:00,Sagar Choudhary,Nitharwal11,Assistant Professor(NPIU) BTKIT Dwarahat,1015,69,29,432,0,FALSE,N/A,FALSE
3268426436,2015-07-04 20:59:53+00:00,2022-09-25 02:32:00+00:00,Barbara Shields,ebarbara12,"vaccinated biologist, enjoys critical thinking, loves to share knowledge preference for BLUE#UniteBlue, RBG in my heart. NO DMs",62748,10523,9955,39989,29,TRUE,https://pbs.twimg.com/profile_banners/3268426436/1656521552,FALSE
1.55E+18,2022-07-16 15:42:42+00:00,2022-09-25 02:32:00+00:00,Kenny Log-Ins,KennyDeanT,It's me your pal Kenny. Desperately seeking my mutuals. Music TV politics absurd memes. Taco Bell enthusiast. 🏳️‍🌈💛 he/him,1641,165,402,42784,0,TRUE,https://pbs.twimg.com/profile_banners/1548332254971043840/1658083266,FALSE
4459716558,2015-12-05 03:34:56+00:00,2022-09-25 02:32:00+00:00,Disenfranchised-American Jenn Baltzley,Emperessguinn,"Autistic parent of Autistic children, proud to be a mutant! Follow me and I follow back. No DMs about how pretty I am...I’m married #Nationindistress",12984,2342,4761,6247,1,FALSE,https://pbs.twimg.com/profile_banners/4459716558/1604797863,FALSE
1.54E+18,2022-07-03 11:36:13+00:00,2022-09-25 02:32:00+00:00,terpick_dimana-mana_free tag👍🚀,anv_09_23_okt,new account from four suspended account @dOaDariIbucityx @salsabilsawal13 @blueballon_wins and @bigballon_wins please don't rerroll me🥺 #VRpaid,34550,143,4996,7902,1,TRUE,https://pbs.twimg.com/profile_banners/1543559053187506176/1656848587,FALSE
1.07E+18,2018-12-03 19:01:59+00:00,2022-09-25 02:32:00+00:00,Brint Bearstorm,BBearstorm,"22, Non binary, he/them, Haughty with a body",80512,113,1552,27181,3,TRUE,N/A,FALSE
8.36E+17,2017-02-27 06:04:26+00:00,2022-09-25 02:32:00+00:00,비럴이스윗이💙,silviayunseo,,3355,55,78,3903,0,TRUE,N/A,FALSE
1.50E+18,2022-03-07 02:12:30+00:00,2022-09-25 02:32:00+00:00,BEAUANY FICS,anne_autora,"a escrita me escolheu☕
uniter ▪︎army ▪︎blink",629,30,83,8255,0,TRUE,https://pbs.twimg.com/profile_banners/1500655215082709002/1646709596,FALSE
8.82E+17,2017-07-04 17:02:39+00:00,2022-09-25 02:32:00+00:00,onnanocong☻,b2tsuni,,14887,143,87,1621,0,FALSE,https://pbs.twimg.com/profile_banners/882283525457575936/1646015906,FALSE
1.50E+18,2022-02-24 20:09:26+00:00,2022-09-25 02:32:00+00:00,Claudio René Gonzalez Ramírez,Kimeradrummer,Padre - Cristiano - Evangélico - Calvinista - Bautista Particular - Baterista - Chileno - Derecha,12324,814,894,29197,0,TRUE,https://pbs.twimg.com/profile_banners/1496939769934356484/1645736719,FALSE
1.57E+18,2022-09-26 01:59:30+00:00,2022-09-25 02:32:00+00:00,Leroy Jennings,LeroyJe48851560,احب المتااجر #السعوديه,306,0,0,0,0,TRUE,N/A,FALSE
7.66E+17,2016-08-17 01:55:22+00:00,2022-09-25 02:32:00+00:00,結白☂,yuishiro22,"腐/20↑ 今週もスメール天賦秘境周回【don’t report. 過去絵は⚡️】
https://t.co/vzON6cE8Qb",13966,118,123,11673,0,FALSE,https://pbs.twimg.com/profile_banners/765728695357059074/1659678822,FALSE
1.13E+18,2019-05-29 23:12:04+00:00,2022-09-25 02:32:00+00:00,indastreetz,indastreetz2,"freaky public bater. luv exhibition, freeballin, voyeur #publicnudity #freeball",8538,1031,575,854,8,TRUE,N/A,FALSE
1.47E+18,2021-12-10 17:24:02+00:00,2022-09-25 02:32:00+00:00,Sam,Liquidcyanide11,love anime and JoJos bizarre adventures,329,5,230,176,0,TRUE,https://pbs.twimg.com/profile_banners/1469357203001913356/1639252822,FALSE
9.89E+17,2018-04-26 05:56:26+00:00,2022-09-25 02:32:00+00:00,پاینده ایران,DelshadI1350135,,53912,2240,4173,133378,4,TRUE,https://pbs.twimg.com/profile_banners/989382675004821505/1652676149,FALSE
1.56E+18,2022-08-28 17:15:18+00:00,2022-09-25 02:32:00+00:00,𝐇.,jeonspiderx,͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏͏ ͏ ͏ ͏ ͏ ͏ ͏   ͏ ͏ ͏ ͏ ͏ ͏  ͏ ͏ ͏ ͏   ͏ ͏ ͏ ͏  ͏͏ ͏ ͏ ͏  ͏𝐀quarius.,1775,238,227,888,2,TRUE,https://pbs.twimg.com/profile_banners/1563938243980263424/1661714950,FALSE
1.57E+18,2022-09-26 01:59:27+00:00,2022-09-25 02:32:00+00:00,Tonya Curtis,TonyaCu34138412,احب المتااجر #السعوديه,210,0,0,0,0,TRUE,N/A,FALSE
1.40E+18,2021-05-23 11:13:35+00:00,2022-09-25 02:32:00+00:00,BallsDeep888,BallsDeep888,M28 Blowbangs & Gangbangs             DMs always Open slide in and goon,3388,151,290,11965,0,TRUE,N/A,FALSE
719927118,2012-07-27 10:47:09+00:00,2022-09-25 02:32:00+00:00,Big Daddy Cush,Cushneyy,Join forces with Kings.  Grind: @shotpicturesgh @igrowafricaa,86040,4675,3301,3884,14,FALSE,https://pbs.twimg.com/profile_banners/719927118/1651955294,FALSE
2152983259,2013-10-24 13:35:53+00:00,2022-09-25 02:32:00+00:00,GAMAKICHI 【gamaCHANNEL】,yurugimi_gama,愛知県田原市非公認YouTuber！フォロー&ガマチャンネル登録よろしくお願いします。モノノフ全開！デコノフ！是非モノノフさん絡んでください！,10091,298,788,14233,6,TRUE,https://pbs.twimg.com/profile_banners/2152983259/1578569646,FALSE
1.57E+18,2022-09-18 06:52:58+00:00,2022-09-25 02:32:00+00:00,ray,touyaoyagi,I post so fucking much sorry,1160,95,120,1729,0,TRUE,https://pbs.twimg.com/profile_banners/1571391757346127872/1664124443,FALSE
1.37E+18,2021-03-15 13:30:18+00:00,2022-09-25 02:32:00+00:00,na.,appswithluv,"ʕっ•ᴥ•ʔっFH pulsa all provider & spesialis apk premium✨💫 DM suka ngga masuk notif, fastresp bisa lgsg via WA yaa♡ • pricelist & proof on pinned. thx u!",38729,385,457,2571,0,TRUE,https://pbs.twimg.com/profile_banners/1371453643363295232/1657355355,FALSE
1.43E+18,2021-08-23 03:31:04+00:00,2022-09-25 02:32:00+00:00,soca fofo 👺,kauazin_0,"Tudo nosso e nada nosso 
17 anos 
Indaiatuba SP",2737,91,114,16093,0,TRUE,https://pbs.twimg.com/profile_banners/1429647281767190531/1651355796,FALSE
1.57E+18,2022-09-26 00:44:56+00:00,2022-09-25 02:32:00+00:00,annette,annette85490358,,1,0,0,0,0,TRUE,N/A,FALSE
1.02E+18,2018-08-01 02:29:31+00:00,2022-09-25 02:32:00+00:00,AcieShená 🥡,AcieDucie_,Shená not Sheena | Creole Native 🪶 Mommy,23194,943,697,23566,3,TRUE,https://pbs.twimg.com/profile_banners/1024482224819851264/1657238848,FALSE
198054559,2010-10-03 06:25:23+00:00,2022-09-25 02:32:00+00:00,Tai Góes,taianegoes,"Ariana (dos pés a cabeça)
Flamenguista,
Poetisa em alguns momentos, Apaixonada pela família e amigos,
Mãe do JG.
Deus, Gratidão, Amor e Fé, SEMPRE! ✌",14193,524,562,23338,3,FALSE,https://pbs.twimg.com/profile_banners/198054559/1458393241,FALSE
1.24E+18,2020-03-22 04:28:24+00:00,2022-09-25 02:32:00+00:00,Sweet_BW,Sweeti171,🤍💚,130783,34,125,259733,0,TRUE,https://pbs.twimg.com/profile_banners/1241582420958167041/1585761738,FALSE
8.23E+17,2017-01-22 23:31:08+00:00,2022-09-25 02:32:00+00:00,𝖌𝖆𝖇 :))),clredboy,@reneemjrapp is my girlfriend!,51451,3353,345,106919,8,FALSE,https://pbs.twimg.com/profile_banners/823312068698927104/1662679082,FALSE
1.37E+18,2021-03-07 05:05:46+00:00,2022-09-25 02:32:00+00:00,bo3omar,3daneyx,#يوسف_المطرف   ايحل في شرع الغرام تذللي؟؟,3847,380,302,192,0,TRUE,https://pbs.twimg.com/profile_banners/1368427594744487940/1645461412,FALSE
537343318,2012-03-26 16:15:07+00:00,2022-09-25 02:32:00+00:00,Pablo Andres Reveco,PabloRevecoC,,8538,152,569,24158,0,TRUE,N/A,FALSE
1.46E+18,2021-11-25 12:22:34+00:00,2022-09-25 02:32:00+00:00,돈복사,donbogsa,좋은 일만 생겨라~♡,1325,70,392,787,4,TRUE,N/A,FALSE
1.21E+18,2020-01-08 13:23:51+00:00,2022-09-25 02:32:00+00:00,をっ!?,log_ist,何事も大変だよ、ほんと。,19286,245,392,81544,0,TRUE,https://pbs.twimg.com/profile_banners/1214900212059140097/1581363209,FALSE
1708314708,2013-08-28 21:50:36+00:00,2022-09-25 02:32:00+00:00,Fabrozio,fapfapbrizio,Vivo haciendo pelotudeces.,2242,41,101,662,0,FALSE,https://pbs.twimg.com/profile_banners/1708314708/1495799678,FALSE
134130223,2010-04-17 14:44:25+00:00,2022-09-25 02:32:00+00:00,☀️ The Whirlwind 🎶 Here for Mamamoo 🌕,WhirlwinDigo,🌪️ 39 🌪️ Main Eldest Enby 🌪️ INFP-T 🌪️ MooSomnia 🌪️ They/Them/She/Her 🌪️ 신디 🌪️ #MamamooIsComingBackForYou 🌪️,26599,233,841,61392,3,FALSE,https://pbs.twimg.com/profile_banners/134130223/1663104396,FALSE
1.03E+18,2018-08-20 18:22:58+00:00,2022-09-25 02:32:00+00:00,§abrina,sabrinaat0,Insta📸: sabrinaaat_,1757,563,684,2118,0,TRUE,https://pbs.twimg.com/profile_banners/1031607538108825600/1649106950,FALSE
1.52E+18,2022-04-27 00:41:17+00:00,2022-09-25 02:32:00+00:00,John,jothma66,Jesus Christ is my Lord and Savior,2856,69,302,10396,0,TRUE,N/A,FALSE
172670766,2010-07-30 08:31:18+00:00,2022-09-25 02:32:00+00:00,846号,846Go,趣味で絵を描いてる人。18歳未満の方のフォローはご遠慮下さい FANTIA→https://t.co/FCJp7ORPcz FANBOX→https://t.co/c6fle935Oy skeb(二次創作に寛容なジャンルかオリジナルのみ受けています)→https://t.co/vNhsoenhW4,247439,142453,1274,80933,1335,TRUE,https://pbs.twimg.com/profile_banners/172670766/1471686380,FALSE
1.42E+18,2021-08-04 13:27:32+00:00,2022-09-25 02:32:00+00:00,먹쨍쓰🫶🏻,06131013_ARMY,"The Most Beautiful Moment                         
🐹🐱🐿🐨🐥🐻🐰                                               #먹짱이랑같이먹짱",6941,545,203,1484,3,TRUE,https://pbs.twimg.com/profile_banners/1422912038695628801/1654825858,FALSE
9.51E+17,2018-01-09 15:08:09+00:00,2022-09-25 02:32:00+00:00,Tico Romao,Tico_Romao,Connoisseur of fine action sequences.,184018,7908,2331,228256,116,TRUE,https://pbs.twimg.com/profile_banners/950746018261463040/1618083054,FALSE
1.14E+18,2019-06-17 04:37:39+00:00,2022-09-25 02:32:00+00:00,Jake,JasonSeguraa,,1658,84,77,4121,0,TRUE,https://pbs.twimg.com/profile_banners/1140478590854692864/1663167483,FALSE
1.23E+18,2020-02-14 14:21:01+00:00,2022-09-25 02:32:00+00:00,Shyam Lal Rome,rome_lal,rome italy,131826,149,91,18842,0,TRUE,N/A,FALSE
1.18E+18,2019-10-17 23:09:46+00:00,2022-09-25 02:32:00+00:00,Emanuel Escobar ,EmmaEscobar04,,965,43,199,2832,0,TRUE,N/A,FALSE
1.52E+18,2022-04-26 18:09:27+00:00,2022-09-25 02:32:00+00:00,ً,i369zyn,Cashmere Cologne and White Sunshine,4120,151,132,9302,0,TRUE,https://pbs.twimg.com/profile_banners/1519015731119403013/1662636335,FALSE
1.50E+18,2022-03-03 08:33:20+00:00,2022-09-25 02:32:00+00:00,ailsa,defrails,#𝐂𝐘𝐁𝐄𝐑 ; i'm the one i should love.,2524,504,474,1796,0,TRUE,https://pbs.twimg.com/profile_banners/1499301862175961091/1663844442,FALSE
380092924,2011-09-26 02:06:55+00:00,2022-09-25 02:32:00+00:00,Christina,chrissybabe0305,even if we’re in different states or hundreds of miles apart.,318,39,148,120,0,TRUE,https://pbs.twimg.com/profile_banners/380092924/1657998271,FALSE
234854576,2011-01-06 18:54:02+00:00,2022-09-25 02:32:00+00:00,Gabriela Silva,gabyprasempre,(fan account),149095,471,2155,18,2,FALSE,https://pbs.twimg.com/profile_banners/234854576/1372286432,FALSE
1.55E+18,2022-07-12 01:28:25+00:00,2022-09-25 02:32:00+00:00,Foundingfadder,Jkeikeck,,2841,13,44,1275,0,TRUE,https://pbs.twimg.com/profile_banners/1546667623080935424/1657598292,FALSE
1.52E+18,2022-04-26 17:15:31+00:00,2022-09-25 02:32:00+00:00,Marisol - Courtesan Extrodinaire,Sweet_Marisol8,NSFW 18+ only/ Leisure Consultant 4 Pleasure & Exotic Lifestyles/Adult Entertainer FMTY✈️ TER:154796 | @realp411 P142284 yourexotictouch@pm.me,2299,1717,1746,5882,10,TRUE,https://pbs.twimg.com/profile_banners/1519002043268186114/1662398060,FALSE
139473720,2010-05-02 18:42:12+00:00,2022-09-25 02:32:00+00:00,BAD LINE,LinePortilla,,141516,1196,1343,17016,10,FALSE,https://pbs.twimg.com/profile_banners/139473720/1636859756,FALSE
1.28E+18,2020-06-28 13:36:29+00:00,2022-09-25 02:32:00+00:00,onlineshoppk.eu,OnlineshoppkE,,345513,0,0,0,0,TRUE,N/A,FALSE
1.33E+18,2020-11-18 20:05:12+00:00,2022-09-25 02:32:00+00:00,⛹🏽‍♂️,MunnaaTone,whatever comes to my head I tweet don’t mind me,1277,386,263,2510,0,TRUE,https://pbs.twimg.com/profile_banners/1329153664246755330/1657310883,FALSE
8.21E+17,2017-01-17 22:27:49+00:00,2022-09-25 02:32:00+00:00,Lizzy Neslund,LizzyNeslund,JMU Alum | steak enthusiast | BLM,397,87,126,1407,0,FALSE,https://pbs.twimg.com/profile_banners/821484197114245120/1607905510,FALSE
1881031897,2013-09-18 21:53:50+00:00,2022-09-25 02:32:00+00:00,Ricardo H Gomez 🇦🇷🙈🙉🙊,RicardoHGomez1,"Maduras el día que aprendes a decir no , a lo que te hace daño.",158532,828,1912,106808,0,TRUE,https://pbs.twimg.com/profile_banners/1881031897/1462635648,FALSE
551563334,2012-04-12 04:29:00+00:00,2022-09-25 02:32:00+00:00,masayo＠UAE　現在日本滞在中,masayo91556773,UAE//時々日本//海外田舎町//日本人夫婦// 英語も喋れないのに海外在住//アラフィフ主婦目線つぶやき😋//自炊記録//コロナに負けられない！日本と海外と移動中😆🙋‍♀️✨//砂漠ドライブ✨//趣味は日本舞踊😊//フォローはお気軽に！フォローバックします！,913,267,275,8661,1,TRUE,https://pbs.twimg.com/profile_banners/551563334/1618806916,FALSE
1.03E+18,2018-08-15 13:19:51+00:00,2022-09-25 02:32:00+00:00,Ben Metzinger,benmetzinger2,~ Trinity c/o 18’ ~ University of Louisville Baseball Alum ~ @brewers organization,1008,581,265,2720,4,TRUE,https://pbs.twimg.com/profile_banners/1029719316269330433/1582763054,FALSE
1.57E+18,2022-09-26 01:59:15+00:00,2022-09-25 02:32:00+00:00,John Li,JohnLi42196476,احب المتااجر #السعوديه,210,0,0,0,0,TRUE,N/A,FALSE
1.21E+18,2019-12-27 16:39:12+00:00,2022-09-25 02:32:00+00:00,♡Muhammad Usama Javaid♡,Usamajavaid312,❤🌹 وَتُعِزُّ مَن تَشَاءُ وَتُذِلُّ مَن تَشَاءُۖ 🌹❤,1124,150,571,39896,1,TRUE,https://pbs.twimg.com/profile_banners/1210600947631771648/1577517236,FALSE
1.38E+18,2021-03-25 13:37:19+00:00,2022-09-25 02:32:00+00:00,UNCLE PPUCHIN | BORN PINK,uncle_blink,,16193,509,523,28474,2,TRUE,https://pbs.twimg.com/profile_banners/1375079305521197059/1643097070,FALSE
7.92E+17,2016-10-28 06:21:57+00:00,2022-09-25 02:32:00+00:00,CAM,ChefCO_,4️⃣,31761,118,279,23185,0,FALSE,https://pbs.twimg.com/profile_banners/791887709732241408/1656569159,FALSE
8.87E+17,2017-07-17 22:51:20+00:00,2022-09-25 02:32:00+00:00,M.R.🐎,_RojasMelina,19♑,25249,161,83,16358,0,TRUE,https://pbs.twimg.com/profile_banners/887082318741086208/1623341625,FALSE
1.34E+18,2020-12-25 03:59:19+00:00,2022-09-25 02:32:00+00:00,#MALO-NO pudo váyase a la Chingada,rubenmt91650674,c del mundo,22310,621,885,15192,2,TRUE,N/A,FALSE
1.57E+18,2022-09-26 01:59:15+00:00,2022-09-25 02:32:00+00:00,John Li,JohnLi42196476,احب المتااجر #السعوديه,210,0,0,0,0,TRUE,N/A,FALSE
1.57E+18,2022-09-14 05:34:05+00:00,2022-09-25 02:32:00+00:00,kryber,kryberx4ever,Not a multi. This is a new account I'm still looking for moots. I'm using android phone,1109,23,640,809,0,TRUE,https://pbs.twimg.com/profile_banners/1569922380566523904/1663134037,FALSE
94265067,2009-12-03 05:38:43+00:00,2022-09-25 02:32:00+00:00,垂海,variobox,日常の個人的なつぶやきに終始しています。今の世の中に絶望しながら、目を背けずにいたい。,21060,45,193,2987,0,TRUE,N/A,FALSE
1.07E+18,2018-12-18 06:16:03+00:00,2022-09-25 02:32:00+00:00,雨宮 絃葉,itoha_A,気ままにお絵描きしてる民。,22522,132,93,4781,2,TRUE,https://pbs.twimg.com/profile_banners/1074911147302633472/1650682515,FALSE
1.36E+18,2021-02-18 03:47:36+00:00,2022-09-25 02:32:00+00:00,Camille 🌻Hoseok 🌈Hobi 🐿️j-hope,camzgyuarmyhope,"LIFE GOES ON ||
SOPErior 💜🇵🇭
ARMYxMOA
🐨🐹🐱🐿️🐥🐻🐰
🐰🦊🐻🐿️🐧
CAMZGYUARMYHOPE",22973,41,179,24319,0,TRUE,https://pbs.twimg.com/profile_banners/1362247193596289027/1660635957,FALSE
1.42E+18,2021-07-30 03:53:44+00:00,2022-09-25 02:32:00+00:00,raaa,raaaxiell,"𝟐𝟒/𝟕; 𝐩𝐚𝐫𝐤 𝐬𝐮𝐧𝐠𝐡𝐨𝐨𝐧
@_jeongjeahyuns",75,1,60,209,0,TRUE,https://pbs.twimg.com/profile_banners/1420955686641430532/1627618038,FALSE
1.55E+18,2022-07-19 10:31:40+00:00,2022-09-25 02:32:00+00:00,ふたば@9/18 ト31a,tdizlvy,🍰🥦／本誌派／成人済。無断転載、使用禁止。(o5o9K)垢移動 📎https://t.co/qozDutWUHi 📎マロhttps://t.co/xxwEmIFmiR,1969,1843,79,2063,9,TRUE,https://pbs.twimg.com/profile_banners/1549341140121714688/1659323100,FALSE
1.36E+18,2021-02-25 03:04:43+00:00,2022-09-25 02:32:00+00:00,Feesh,fishyflynnster,"Hello i am an Aussie they/them fish who likes to draw, 16, AroAce, (no nsfw/fetish shit) working on @FNF_Speedway and two things by @NotJustAva",8989,87,991,25119,1,TRUE,https://pbs.twimg.com/profile_banners/1364773231337435141/1663723174,FALSE
1.57E+18,2022-09-26 01:59:37+00:00,2022-09-25 02:32:00+00:00,Alexandria Frazier,Alexand54344924,احب المتااجر #السعوديه,221,0,0,0,0,TRUE,N/A,FALSE
1.57E+18,2022-09-15 13:02:03+00:00,2022-09-25 02:32:00+00:00,alice,joeysalisbury8,my boyfriend @ChrisBr57454719,17,5,39,366,0,TRUE,N/A,FALSE
1.48E+18,2022-01-08 14:38:07+00:00,2022-09-25 02:32:00+00:00,milagros,sushienIata,hija de oscar wilde,868,114,108,2029,0,TRUE,https://pbs.twimg.com/profile_banners/1479824704844152839/1664112468,FALSE
1.57E+18,2022-09-21 03:21:07+00:00,2022-09-25 02:32:00+00:00,Mehtap Tanin,MehtapTanin2,,1058,28,32,1020,0,TRUE,N/A,FALSE
